product_barcode,product_id,sum_src,support,industry_id,province
8809643041768,38991,1,1.0,2,Hồ Chí Minh
3470320200898,11626,1,1.0,2,Hồ Chí Minh
8856153245513,18466,2,1.0,2,Hồ Chí Minh
8806164171073,16770,1,1.0,2,Hồ Chí Minh
2682,38943,2,1.0,2,Hồ Chí Minh
8801051815269,48366,1,1.0,2,Hồ Chí Minh
4511413623688,13821,13,1.0,2,Hồ Chí Minh
8809338562585,34402,1,1.0,2,Hồ Chí Minh
8936104221107,37616,8,1.0,2,Hồ Chí Minh
8906058330088,46744,5,0.35714285714285715,2,Hồ Chí Minh
8906058330088,49238,9,0.6428571428571429,2,Hồ Chí Minh
3337871311292,43088,1,0.25,2,Hồ Chí Minh
3337871311292,33569,1,0.25,2,Hồ Chí Minh
3337871311292,40559,2,0.5,2,Hồ Chí Minh
4511413309377,41175,1,1.0,2,Hồ Chí Minh
8851932283939,44344,3,1.0,2,Hồ Chí Minh
8938504806649,58615,1,1.0,2,Hồ Chí Minh
57865877,41872,3,1.0,2,Hồ Chí Minh
8885014890173,60490,1,0.3333333333333333,2,Hồ Chí Minh
8885014890173,13795,2,0.6666666666666666,2,Hồ Chí Minh
6902395487449,31487,1,1.0,2,Hồ Chí Minh
xukakf94,59680,3,1.0,2,Hồ Chí Minh
4909978149932,14633,1,1.0,2,Hồ Chí Minh
9555250006308,19292,1,1.0,2,Hồ Chí Minh
20240309,43610,5,1.0,2,Hồ Chí Minh
8411732108919,17326,1,1.0,2,Hồ Chí Minh
8809469774871,34409,3,0.375,2,Hồ Chí Minh
8809469774871,40841,2,0.25,2,Hồ Chí Minh
8809469774871,31727,3,0.375,2,Hồ Chí Minh
8809502181680,34242,4,0.5,2,Hồ Chí Minh
8809502181680,36526,4,0.5,2,Hồ Chí Minh
351736000177,15566,1,0.5,2,Hồ Chí Minh
351736000177,15567,1,0.5,2,Hồ Chí Minh
4987241145652,18684,1,1.0,2,Hồ Chí Minh
GIFTINNERB31052021,38145,7,1.0,2,Hồ Chí Minh
6923700941531,41635,2,1.0,2,Hồ Chí Minh
8809458844769,17273,1,1.0,2,Hồ Chí Minh
4566,47170,1,1.0,2,Hồ Chí Minh
4605319010915,43423,1,1.0,2,Hồ Chí Minh
8801007896106,48750,4,1.0,2,Hồ Chí Minh
4515061187646,20559,2,1.0,2,Hồ Chí Minh
5015833328165,40217,1,0.3333333333333333,2,Hồ Chí Minh
5015833328165,37262,2,0.6666666666666666,2,Hồ Chí Minh
047400097728,63938,1,1.0,2,Hồ Chí Minh
8994993011322,41624,1,1.0,2,Hồ Chí Minh
4513574011663,35007,1,1.0,2,Hồ Chí Minh
8809707267615,42022,3,1.0,2,Hồ Chí Minh
8851989060392,39194,1,1.0,2,Hồ Chí Minh
00021,41461,2,1.0,2,Hồ Chí Minh
8809501251100,18817,1,1.0,2,Hồ Chí Minh
8809585104569,40118,2,1.0,2,Hồ Chí Minh
8936104221077,37618,2,1.0,2,Hồ Chí Minh
8801007775610,41131,7,1.0,2,Hồ Chí Minh
4987036412631,51705,1,0.5,2,Hồ Chí Minh
4987036412631,45727,1,0.5,2,Hồ Chí Minh
4815723000345,41861,2,0.09523809523809523,2,Hồ Chí Minh
4815723000345,43307,1,0.047619047619047616,2,Hồ Chí Minh
4815723000345,31885,8,0.38095238095238093,2,Hồ Chí Minh
4815723000345,40590,5,0.23809523809523808,2,Hồ Chí Minh
4815723000345,31854,4,0.19047619047619047,2,Hồ Chí Minh
4815723000345,48151,1,0.047619047619047616,2,Hồ Chí Minh
4901872462087,13369,2,1.0,2,Hồ Chí Minh
074312019470,34830,1,1.0,2,Hồ Chí Minh
4901872073917,43033,1,0.2,2,Hồ Chí Minh
4901872073917,58410,3,0.6,2,Hồ Chí Minh
4901872073917,14619,1,0.2,2,Hồ Chí Minh
8809470120131,16951,4,1.0,2,Hồ Chí Minh
8809409342566,37295,1,1.0,2,Hồ Chí Minh
MINHAN_0024,53105,2,1.0,2,Hồ Chí Minh
SP000646,64917,1,1.0,2,Hồ Chí Minh
8935006540910,17883,1,1.0,2,Hồ Chí Minh
8809643069090,31140,2,1.0,2,Hồ Chí Minh
5901761967623,17301,1,1.0,2,Hồ Chí Minh
4511413517208,13849,5,1.0,2,Hồ Chí Minh
LRP50,53938,1,1.0,2,Hồ Chí Minh
8809115027092,20768,4,0.8,2,Hồ Chí Minh
8809115027092,33281,1,0.2,2,Hồ Chí Minh
4005900484185,33591,2,1.0,2,Hồ Chí Minh
8809585101445,32687,2,1.0,2,Hồ Chí Minh
8809486360903,31161,1,0.058823529411764705,2,Hồ Chí Minh
8809486360903,48155,3,0.17647058823529413,2,Hồ Chí Minh
8809486360903,30815,13,0.7647058823529411,2,Hồ Chí Minh
8936039102052,46192,16,0.8,2,Hồ Chí Minh
8936039102052,37947,3,0.15,2,Hồ Chí Minh
8936039102052,63493,1,0.05,2,Hồ Chí Minh
8809464343553,49311,1,1.0,2,Hồ Chí Minh
0102,61258,2,1.0,2,Hồ Chí Minh
8710908710773,46069,1,1.0,2,Hồ Chí Minh
8809652906911,33071,4,1.0,2,Hồ Chí Minh
8856153309017,18473,1,1.0,2,Hồ Chí Minh
8710428011862,44120,1,1.0,2,Hồ Chí Minh
8806421010220,33346,1,0.5,2,Hồ Chí Minh
8806421010220,39660,1,0.5,2,Hồ Chí Minh
254561235256,53888,1,1.0,2,Hồ Chí Minh
3760100682298,40131,1,0.058823529411764705,2,Hồ Chí Minh
3760100682298,40777,1,0.058823529411764705,2,Hồ Chí Minh
3760100682298,42997,4,0.23529411764705882,2,Hồ Chí Minh
3760100682298,13750,9,0.5294117647058824,2,Hồ Chí Minh
3760100682298,15096,2,0.11764705882352941,2,Hồ Chí Minh
4901330745523,57039,1,1.0,2,Hồ Chí Minh
8809652903293,33066,4,1.0,2,Hồ Chí Minh
3337875518451,15667,1,1.0,2,Hồ Chí Minh
6902395716389,14265,4,1.0,2,Hồ Chí Minh
8856153248118,18472,2,1.0,2,Hồ Chí Minh
45554545,40572,1,1.0,2,Hồ Chí Minh
885910614907,31393,1,1.0,2,Hồ Chí Minh
8809615053584,19403,2,0.6666666666666666,2,Hồ Chí Minh
8809615053584,36260,1,0.3333333333333333,2,Hồ Chí Minh
8809486361566,30816,10,0.7692307692307693,2,Hồ Chí Minh
8809486361566,48154,1,0.07692307692307693,2,Hồ Chí Minh
8809486361566,40584,1,0.07692307692307693,2,Hồ Chí Minh
8809486361566,31160,1,0.07692307692307693,2,Hồ Chí Minh
8411732000435,17312,1,1.0,2,Hồ Chí Minh
6923700981476,37940,4,1.0,2,Hồ Chí Minh
8935006537774,17941,1,1.0,2,Hồ Chí Minh
TTBCM1,61085,1,1.0,2,Hồ Chí Minh
4751023296562,17343,2,1.0,2,Hồ Chí Minh
SP000718,64266,2,1.0,2,Hồ Chí Minh
3700194713775,32723,1,1.0,2,Hồ Chí Minh
8809192577558,16886,2,1.0,2,Hồ Chí Minh
8427030005171,47746,1,1.0,2,Hồ Chí Minh
nemRongNho56g,53661,1,1.0,2,Hồ Chí Minh
11111111124,36890,2,1.0,2,Hồ Chí Minh
8936125830142,52751,1,1.0,2,Hồ Chí Minh
0147,63463,1,1.0,2,Hồ Chí Minh
4600702086874,53372,2,1.0,2,Hồ Chí Minh
731509798463,18800,1,1.0,2,Hồ Chí Minh
3337875594516,31827,1,0.5,2,Hồ Chí Minh
3337875594516,40437,1,0.5,2,Hồ Chí Minh
6970175255847,41633,2,1.0,2,Hồ Chí Minh
4607069270908,34651,1,1.0,2,Hồ Chí Minh
10181025938,15051,1,1.0,2,Hồ Chí Minh
8809418752912,17530,1,0.25,2,Hồ Chí Minh
8809418752912,20043,1,0.25,2,Hồ Chí Minh
8809418752912,31530,2,0.5,2,Hồ Chí Minh
0016,37894,1,1.0,2,Hồ Chí Minh
8809664983184,58144,2,1.0,2,Hồ Chí Minh
676768105013,63281,1,1.0,2,Hồ Chí Minh
4909978165253,13377,2,1.0,2,Hồ Chí Minh
0655439077606,13983,7,1.0,2,Hồ Chí Minh
00063,41570,2,1.0,2,Hồ Chí Minh
8008970000831,43848,1,0.1,2,Hồ Chí Minh
8008970000831,42793,4,0.4,2,Hồ Chí Minh
8008970000831,42844,2,0.2,2,Hồ Chí Minh
8008970000831,48808,3,0.3,2,Hồ Chí Minh
4751023290799,17342,1,1.0,2,Hồ Chí Minh
8936104220537,18944,28,1.0,2,Hồ Chí Minh
8809643050944,38990,3,1.0,2,Hồ Chí Minh
0085,33980,2,1.0,2,Hồ Chí Minh
8938510523240,16676,2,1.0,2,Hồ Chí Minh
8710692122820,39274,1,1.0,2,Hồ Chí Minh
8806334368173,17608,3,1.0,2,Hồ Chí Minh
3337875533317,14494,1,1.0,2,Hồ Chí Minh
893500653198,18558,1,1.0,2,Hồ Chí Minh
LNG60,52429,2,1.0,2,Hồ Chí Minh
8809317282411,34371,1,1.0,2,Hồ Chí Minh
8992304024467,14254,2,0.4,2,Hồ Chí Minh
8992304024467,19215,3,0.6,2,Hồ Chí Minh
SP000804,36555,6,1.0,2,Hồ Chí Minh
8936047156078,15383,1,1.0,2,Hồ Chí Minh
9556006012086,36816,1,1.0,2,Hồ Chí Minh
9327693004315,46806,3,1.0,2,Hồ Chí Minh
8935006540583,17888,1,1.0,2,Hồ Chí Minh
5011309895612,31429,5,1.0,2,Hồ Chí Minh
1123,47170,14,1.0,2,Hồ Chí Minh
HOT_BHA,53955,1,0.3333333333333333,2,Hồ Chí Minh
HOT_BHA,42086,2,0.6666666666666666,2,Hồ Chí Minh
8411732000183,17295,1,1.0,2,Hồ Chí Minh
4515061089414,20570,3,1.0,2,Hồ Chí Minh
8809470122272,17178,3,1.0,2,Hồ Chí Minh
9555250006643,19270,1,1.0,2,Hồ Chí Minh
9327693005558,46696,1,1.0,2,Hồ Chí Minh
6946537047450,14206,1,1.0,2,Hồ Chí Minh
4513574027732,39561,1,0.2,2,Hồ Chí Minh
4513574027732,35582,1,0.2,2,Hồ Chí Minh
4513574027732,37902,1,0.2,2,Hồ Chí Minh
4513574027732,49694,2,0.4,2,Hồ Chí Minh
4600999039140,43362,1,1.0,2,Hồ Chí Minh
3663978000327,14461,1,1.0,2,Hồ Chí Minh
4902468293009,39826,3,1.0,2,Hồ Chí Minh
V00004S,38710,3,1.0,2,Hồ Chí Minh
8858229090744,31877,1,1.0,2,Hồ Chí Minh
3574661533551,49435,1,1.0,2,Hồ Chí Minh
4710155275401,16988,5,1.0,2,Hồ Chí Minh
47654353543,58792,1,1.0,2,Hồ Chí Minh
11111111120,37492,2,0.6666666666666666,2,Hồ Chí Minh
11111111120,36871,1,0.3333333333333333,2,Hồ Chí Minh
769915190373,32059,10,1.0,2,Hồ Chí Minh
4909978120757,61888,4,1.0,2,Hồ Chí Minh
MIN12_BIOH4,45947,2,1.0,2,Hồ Chí Minh
8809581454804,18678,1,1.0,2,Hồ Chí Minh
8936104220605,18946,1,1.0,2,Hồ Chí Minh
3348901550628,53259,1,1.0,2,Hồ Chí Minh
8008970000848,58573,1,1.0,2,Hồ Chí Minh
8992304009983,14203,1,1.0,2,Hồ Chí Minh
4589405190012,46656,2,1.0,2,Hồ Chí Minh
4589687931013,40294,1,1.0,2,Hồ Chí Minh
4710155271700,17101,5,1.0,2,Hồ Chí Minh
7001590990613,48812,2,1.0,2,Hồ Chí Minh
3470320300871,17870,1,1.0,2,Hồ Chí Minh
6001159111344,46380,2,1.0,2,Hồ Chí Minh
03MINHAN99,40983,5,1.0,2,Hồ Chí Minh
8809647390206,20406,1,1.0,2,Hồ Chí Minh
8809694620226,34580,1,1.0,2,Hồ Chí Minh
5012251000642,39217,5,1.0,2,Hồ Chí Minh
8809652891507,47023,1,1.0,2,Hồ Chí Minh
8809469772457,19051,2,1.0,2,Hồ Chí Minh
3470320300932,19361,1,1.0,2,Hồ Chí Minh
00013298,39168,2,1.0,2,Hồ Chí Minh
4513574017290,38917,1,0.5,2,Hồ Chí Minh
4513574017290,35006,1,0.5,2,Hồ Chí Minh
8809086208025,16831,5,1.0,2,Hồ Chí Minh
615908424201,40240,1,1.0,2,Hồ Chí Minh
55545,41654,8,1.0,2,Hồ Chí Minh
855600003919,34723,1,1.0,2,Hồ Chí Minh
8809192577589,16891,2,1.0,2,Hồ Chí Minh
8809652865430,33274,2,0.5,2,Hồ Chí Minh
8809652865430,43253,2,0.5,2,Hồ Chí Minh
8809583811032,33582,1,1.0,2,Hồ Chí Minh
MIN11_NEUTRO,49039,1,1.0,2,Hồ Chí Minh
0022,37911,1,1.0,2,Hồ Chí Minh
8809664981746,35964,1,1.0,2,Hồ Chí Minh
9340104002014,46956,1,1.0,2,Hồ Chí Minh
SP000418,47067,1,1.0,2,Hồ Chí Minh
77777777777,35407,1,0.07142857142857142,2,Hồ Chí Minh
77777777777,31346,3,0.21428571428571427,2,Hồ Chí Minh
77777777777,31347,2,0.14285714285714285,2,Hồ Chí Minh
77777777777,31348,2,0.14285714285714285,2,Hồ Chí Minh
77777777777,31350,4,0.2857142857142857,2,Hồ Chí Minh
77777777777,31384,2,0.14285714285714285,2,Hồ Chí Minh
8809576261301,41752,2,0.08333333333333333,2,Hồ Chí Minh
8809576261301,41913,5,0.20833333333333334,2,Hồ Chí Minh
8809576261301,40172,7,0.2916666666666667,2,Hồ Chí Minh
8809576261301,39143,10,0.4166666666666667,2,Hồ Chí Minh
8809213806407,36511,1,1.0,2,Hồ Chí Minh
6928820029589,41640,4,0.8,2,Hồ Chí Minh
6928820029589,49872,1,0.2,2,Hồ Chí Minh
4000196020956,42026,1,1.0,2,Hồ Chí Minh
8809086209435,16853,5,1.0,2,Hồ Chí Minh
0020,37909,1,1.0,2,Hồ Chí Minh
8809576260717,35398,1,1.0,2,Hồ Chí Minh
9877,63889,1,1.0,2,Hồ Chí Minh
8809612864770,33215,1,1.0,2,Hồ Chí Minh
3470320200966,11628,4,1.0,2,Hồ Chí Minh
3337872421037,15658,1,1.0,2,Hồ Chí Minh
93370134,42981,2,1.0,2,Hồ Chí Minh
8809572890628,34928,1,0.5,2,Hồ Chí Minh
8809572890628,20774,1,0.5,2,Hồ Chí Minh
767332150949,39751,1,1.0,2,Hồ Chí Minh
0047,39151,2,1.0,2,Hồ Chí Minh
3760100682939,13767,5,1.0,2,Hồ Chí Minh
giftsangda01,41132,6,1.0,2,Hồ Chí Minh
111000290,34530,1,1.0,2,Hồ Chí Minh
6920354814471,16985,1,0.5,2,Hồ Chí Minh
6920354814471,15276,1,0.5,2,Hồ Chí Minh
011111002012,65449,1,1.0,2,Hồ Chí Minh
0120,62297,2,1.0,2,Hồ Chí Minh
4901330740672-1,41127,1,1.0,2,Hồ Chí Minh
011233,49298,8,1.0,2,Hồ Chí Minh
767311955626,46739,6,1.0,2,Hồ Chí Minh
3337875764032,32537,8,0.7272727272727273,2,Hồ Chí Minh
3337875764032,48964,3,0.2727272727272727,2,Hồ Chí Minh
4901433039611,40905,1,0.5,2,Hồ Chí Minh
4901433039611,44380,1,0.5,2,Hồ Chí Minh
00032,43858,2,1.0,2,Hồ Chí Minh
8935006538368,18533,2,1.0,2,Hồ Chí Minh
8809459394485,36769,1,1.0,2,Hồ Chí Minh
SP0000034,53831,1,1.0,2,Hồ Chí Minh
3282779285360,34234,2,1.0,2,Hồ Chí Minh
8936125830173,52733,1,1.0,2,Hồ Chí Minh
TRE0025,44708,1,1.0,2,Hồ Chí Minh
8809192578692,16897,1,1.0,2,Hồ Chí Minh
3843575524468,43457,2,0.6666666666666666,2,Hồ Chí Minh
3843575524468,49022,1,0.3333333333333333,2,Hồ Chí Minh
4511413523872,13859,1,1.0,2,Hồ Chí Minh
347340503480734,53635,4,1.0,2,Hồ Chí Minh
3600541594999,42825,1,0.09090909090909091,2,Hồ Chí Minh
3600541594999,43172,8,0.7272727272727273,2,Hồ Chí Minh
3600541594999,48423,2,0.18181818181818182,2,Hồ Chí Minh
8809541281211,19020,1,1.0,2,Hồ Chí Minh
4710155273629,17099,2,1.0,2,Hồ Chí Minh
301871370163,37821,1,1.0,2,Hồ Chí Minh
8594008878539,17679,1,1.0,2,Hồ Chí Minh
8809584960043,18036,7,1.0,2,Hồ Chí Minh
8809516527719,32997,1,1.0,2,Hồ Chí Minh
4901696506899,20516,9,0.23684210526315788,2,Hồ Chí Minh
4901696506899,53925,2,0.05263157894736842,2,Hồ Chí Minh
4901696506899,44201,3,0.07894736842105263,2,Hồ Chí Minh
4901696506899,40971,1,0.02631578947368421,2,Hồ Chí Minh
4901696506899,31724,4,0.10526315789473684,2,Hồ Chí Minh
4901696506899,38201,1,0.02631578947368421,2,Hồ Chí Minh
4901696506899,44634,3,0.07894736842105263,2,Hồ Chí Minh
4901696506899,36892,14,0.3684210526315789,2,Hồ Chí Minh
4901696506899,36606,1,0.02631578947368421,2,Hồ Chí Minh
4902508121323,48666,2,1.0,2,Hồ Chí Minh
0060,44348,2,1.0,2,Hồ Chí Minh
7486826878,38427,2,1.0,2,Hồ Chí Minh
8858842010037,19640,1,1.0,2,Hồ Chí Minh
8809459394102,37017,1,1.0,2,Hồ Chí Minh
8809486360842,38448,2,1.0,2,Hồ Chí Minh
4901872466146,40489,1,0.5,2,Hồ Chí Minh
4901872466146,14614,1,0.5,2,Hồ Chí Minh
4987241161928,18626,3,1.0,2,Hồ Chí Minh
4513574033351,33960,2,1.0,2,Hồ Chí Minh
8935006533288,17935,5,1.0,2,Hồ Chí Minh
6960093122992,51285,2,1.0,2,Hồ Chí Minh
8809409341736,66384,1,1.0,2,Hồ Chí Minh
8938510523066,19908,1,1.0,2,Hồ Chí Minh
9421902960543,45712,1,1.0,2,Hồ Chí Minh
SP0000068,53827,1,1.0,2,Hồ Chí Minh
8809514483031,16874,3,1.0,2,Hồ Chí Minh
3337875613491,15664,2,0.25,2,Hồ Chí Minh
3337875613491,43065,1,0.125,2,Hồ Chí Minh
3337875613491,14491,2,0.25,2,Hồ Chí Minh
3337875613491,40445,3,0.375,2,Hồ Chí Minh
8936047157044,15418,1,1.0,2,Hồ Chí Minh
8809505543997,20058,2,1.0,2,Hồ Chí Minh
9300807299531,49736,1,0.3333333333333333,2,Hồ Chí Minh
9300807299531,59979,2,0.6666666666666666,2,Hồ Chí Minh
8809418753773,17504,1,0.1,2,Hồ Chí Minh
8809418753773,20067,7,0.7,2,Hồ Chí Minh
8809418753773,31509,2,0.2,2,Hồ Chí Minh
8807050019790,31780,1,0.5,2,Hồ Chí Minh
8807050019790,35181,1,0.5,2,Hồ Chí Minh
8936104220780,53324,3,0.3333333333333333,2,Hồ Chí Minh
8936104220780,65917,1,0.1111111111111111,2,Hồ Chí Minh
8936104220780,19351,5,0.5555555555555556,2,Hồ Chí Minh
Nan-4,53391,1,1.0,2,Hồ Chí Minh
394104716884,41724,5,1.0,2,Hồ Chí Minh
8809642710283,31342,5,1.0,2,Hồ Chí Minh
6928820043042,41644,4,1.0,2,Hồ Chí Minh
8809422533989,32768,2,0.5,2,Hồ Chí Minh
8809422533989,34426,2,0.5,2,Hồ Chí Minh
8936039101918,49152,2,0.2,2,Hồ Chí Minh
8936039101918,37962,8,0.8,2,Hồ Chí Minh
8809192577596,16898,4,1.0,2,Hồ Chí Minh
8809416470030,33381,1,1.0,2,Hồ Chí Minh
8858842055434,19646,1,1.0,2,Hồ Chí Minh
8809664983467,62154,1,1.0,2,Hồ Chí Minh
8809505542617,17867,1,0.3333333333333333,2,Hồ Chí Minh
8809505542617,34325,1,0.3333333333333333,2,Hồ Chí Minh
8809505542617,20087,1,0.3333333333333333,2,Hồ Chí Minh
8809237074714,16945,3,1.0,2,Hồ Chí Minh
8809515400310,17351,1,1.0,2,Hồ Chí Minh
3663978000310,14463,1,1.0,2,Hồ Chí Minh
8809643076036,31461,2,1.0,2,Hồ Chí Minh
4901696535578,20514,1,1.0,2,Hồ Chí Minh
89999998,46193,3,1.0,2,Hồ Chí Minh
8809486360880,31163,2,1.0,2,Hồ Chí Minh
8850006932179,16983,1,1.0,2,Hồ Chí Minh
8809617810727,16890,6,1.0,2,Hồ Chí Minh
4710155270789,17114,2,1.0,2,Hồ Chí Minh
MIN12_GEL200,53954,3,1.0,2,Hồ Chí Minh
0655439060028,13973,3,1.0,2,Hồ Chí Minh
4513574030015,19753,3,0.5,2,Hồ Chí Minh
4513574030015,32578,2,0.3333333333333333,2,Hồ Chí Minh
4513574030015,40709,1,0.16666666666666666,2,Hồ Chí Minh
4901872466238,14618,1,1.0,2,Hồ Chí Minh
8809576261141,51675,1,0.3333333333333333,2,Hồ Chí Minh
8809576261141,36710,2,0.6666666666666666,2,Hồ Chí Minh
4710155271243,17003,2,1.0,2,Hồ Chí Minh
769915190977,31934,1,1.0,2,Hồ Chí Minh
0655439091701,13940,2,1.0,2,Hồ Chí Minh
8850006932308,15576,1,1.0,2,Hồ Chí Minh
8809470122050,16960,3,1.0,2,Hồ Chí Minh
4511413404133,41944,3,0.42857142857142855,2,Hồ Chí Minh
4511413404133,41167,4,0.5714285714285714,2,Hồ Chí Minh
APLUS_NOV_GIFT_2,48857,1,1.0,2,Hồ Chí Minh
8809652907383,33073,1,1.0,2,Hồ Chí Minh
4987415993508,51625,5,0.8333333333333334,2,Hồ Chí Minh
4987415993508,49675,1,0.16666666666666666,2,Hồ Chí Minh
4987241160037,18689,6,1.0,2,Hồ Chí Minh
8809652891606,31265,1,1.0,2,Hồ Chí Minh
4820168432040,43429,3,1.0,2,Hồ Chí Minh
3337872410338,14272,1,0.09090909090909091,2,Hồ Chí Minh
3337872410338,41386,2,0.18181818181818182,2,Hồ Chí Minh
3337872410338,40439,1,0.09090909090909091,2,Hồ Chí Minh
3337872410338,15647,7,0.6363636363636364,2,Hồ Chí Minh
9555250048735,19254,1,1.0,2,Hồ Chí Minh
43255,38695,1,1.0,2,Hồ Chí Minh
888888887878,41105,3,1.0,2,Hồ Chí Minh
4987072071267,45901,1,1.0,2,Hồ Chí Minh
8936060631101,32597,1,1.0,2,Hồ Chí Minh
8809505543393,41616,1,0.25,2,Hồ Chí Minh
8809505543393,20107,2,0.5,2,Hồ Chí Minh
8809505543393,20438,1,0.25,2,Hồ Chí Minh
8936104220698,18936,4,1.0,2,Hồ Chí Minh
3337872420696,15669,5,0.8333333333333334,2,Hồ Chí Minh
3337872420696,40438,1,0.16666666666666666,2,Hồ Chí Minh
6902395784418,18715,1,1.0,2,Hồ Chí Minh
4515061186311,20534,1,1.0,2,Hồ Chí Minh
8809652888415,33096,1,1.0,2,Hồ Chí Minh
8850029850009,18849,2,1.0,2,Hồ Chí Minh
medihealaquaring,40158,2,1.0,2,Hồ Chí Minh
4515061088790,20567,2,1.0,2,Hồ Chí Minh
4008268044459,41987,1,1.0,2,Hồ Chí Minh
9555250023442,19290,1,1.0,2,Hồ Chí Minh
4901872443758,14622,1,1.0,2,Hồ Chí Minh
8992304013126,14253,3,1.0,2,Hồ Chí Minh
8809539750798,36753,1,1.0,2,Hồ Chí Minh
6972284148768,34162,2,1.0,2,Hồ Chí Minh
8858994474794,32442,1,1.0,2,Hồ Chí Minh
8806334368135,17632,3,1.0,2,Hồ Chí Minh
8936032232053,18896,11,1.0,2,Hồ Chí Minh
3401360114890,12475,1,1.0,2,Hồ Chí Minh
8809541280184,19024,1,1.0,2,Hồ Chí Minh
9344949001287,46388,4,1.0,2,Hồ Chí Minh
5901761949445,17355,1,1.0,2,Hồ Chí Minh
11111111125,49928,3,1.0,2,Hồ Chí Minh
SP000621,63835,1,1.0,2,Hồ Chí Minh
4971493201198,38894,1,1.0,2,Hồ Chí Minh
8809298736330,17231,2,1.0,2,Hồ Chí Minh
9555250048759,19251,4,1.0,2,Hồ Chí Minh
9318637069637,44212,2,1.0,2,Hồ Chí Minh
8806334368159,17621,2,1.0,2,Hồ Chí Minh
5011451103856,20737,5,0.1388888888888889,2,Hồ Chí Minh
5011451103856,66594,1,0.027777777777777776,2,Hồ Chí Minh
5011451103856,40555,2,0.05555555555555555,2,Hồ Chí Minh
5011451103856,51180,1,0.027777777777777776,2,Hồ Chí Minh
5011451103856,20528,21,0.5833333333333334,2,Hồ Chí Minh
5011451103856,56820,6,0.16666666666666666,2,Hồ Chí Minh
8809470122494,16959,2,1.0,2,Hồ Chí Minh
8991380233268,14251,3,1.0,2,Hồ Chí Minh
8809514483321,16866,1,1.0,2,Hồ Chí Minh
SP000630,46507,1,1.0,2,Hồ Chí Minh
9555250046021,19291,4,1.0,2,Hồ Chí Minh
3337872411083,42720,2,0.06666666666666667,2,Hồ Chí Minh
3337872411083,32450,2,0.06666666666666667,2,Hồ Chí Minh
3337872411083,42818,9,0.3,2,Hồ Chí Minh
3337872411083,14447,1,0.03333333333333333,2,Hồ Chí Minh
3337872411083,15671,10,0.3333333333333333,2,Hồ Chí Minh
3337872411083,43070,3,0.1,2,Hồ Chí Minh
3337872411083,40447,3,0.1,2,Hồ Chí Minh
4005808837359,18853,2,1.0,2,Hồ Chí Minh
5999882593074,19348,2,1.0,2,Hồ Chí Minh
8809612872348,32654,1,1.0,2,Hồ Chí Minh
4548863049492,46728,1,1.0,2,Hồ Chí Minh
8935006539303,17904,2,1.0,2,Hồ Chí Minh
3600541744509,41705,1,1.0,2,Hồ Chí Minh
4710155274176,16987,15,1.0,2,Hồ Chí Minh
8801051400045,65118,2,0.6666666666666666,2,Hồ Chí Minh
8801051400045,37191,1,0.3333333333333333,2,Hồ Chí Minh
8801051692846,48359,1,1.0,2,Hồ Chí Minh
8809643056083,35499,2,1.0,2,Hồ Chí Minh
8801042707702,43205,3,1.0,2,Hồ Chí Minh
8809611681279,34020,1,1.0,2,Hồ Chí Minh
8809409342443,37296,1,1.0,2,Hồ Chí Minh
8936173950045,14732,3,1.0,2,Hồ Chí Minh
615908950656,46482,1,0.25,2,Hồ Chí Minh
615908950656,49315,1,0.25,2,Hồ Chí Minh
615908950656,41621,2,0.5,2,Hồ Chí Minh
4710155276569,17001,2,1.0,2,Hồ Chí Minh
MIN12_ST200,56820,5,1.0,2,Hồ Chí Minh
4992440036632,20586,1,1.0,2,Hồ Chí Minh
4511413614846,13840,11,1.0,2,Hồ Chí Minh
8806334376703,17659,2,1.0,2,Hồ Chí Minh
8809422533699,39018,1,0.5,2,Hồ Chí Minh
8809422533699,17180,1,0.5,2,Hồ Chí Minh
4901331006616,63685,1,1.0,2,Hồ Chí Minh
5012251008785,39224,5,1.0,2,Hồ Chí Minh
4901872083220,14481,1,0.16666666666666666,2,Hồ Chí Minh
4901872083220,58411,4,0.6666666666666666,2,Hồ Chí Minh
4901872083220,19909,1,0.16666666666666666,2,Hồ Chí Minh
8809178534278,19632,1,1.0,2,Hồ Chí Minh
6291012873377,31184,1,1.0,2,Hồ Chí Minh
8936081250329,39097,9,1.0,2,Hồ Chí Minh
MNNT250,52411,1,1.0,2,Hồ Chí Minh
84699999,40320,1,1.0,2,Hồ Chí Minh
aquatim,67380,1,1.0,2,Hồ Chí Minh
4982790188631,59225,2,0.2857142857142857,2,Hồ Chí Minh
4982790188631,40499,3,0.42857142857142855,2,Hồ Chí Minh
4982790188631,31470,2,0.2857142857142857,2,Hồ Chí Minh
8809625241674,36457,1,1.0,2,Hồ Chí Minh
8809480772856,19035,1,1.0,2,Hồ Chí Minh
000156,38631,1,1.0,2,Hồ Chí Minh
8808929114882,32756,1,0.5,2,Hồ Chí Minh
8808929114882,35343,1,0.5,2,Hồ Chí Minh
3380810424089,38782,2,1.0,2,Hồ Chí Minh
8885014890616,13477,1,1.0,2,Hồ Chí Minh
8809013350407,32695,1,1.0,2,Hồ Chí Minh
3537090016590,63401,1,0.3333333333333333,2,Hồ Chí Minh
3537090016590,37603,2,0.6666666666666666,2,Hồ Chí Minh
6902395774235,18714,2,1.0,2,Hồ Chí Minh
0015,20341,1,1.0,2,Hồ Chí Minh
